retraite_affiliation	bicolor_retraite	0	type_ligne	STRING		Type de ligne du fichier (header; corps; footer)	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv											1.1							
retraite_affiliation	bicolor_retraite	1	id_affiliation	BIGINT		Identifiant affiliation	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_1	Nombre	12								1.1							
retraite_affiliation	bicolor_retraite	2	id_contrat	BIGINT		Identifiant contrat	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_2	Nombre	12								1.1							
retraite_affiliation	bicolor_retraite	3	id_affilie	BIGINT		Identifiant affilié	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_3	Nombre	12								1.1							
retraite_affiliation	bicolor_retraite	4	num_affiliation	STRING		Numéro d'affiliation	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_4	Texte	30								1.1							
retraite_affiliation	bicolor_retraite	5	dt_effet_adhesion_affilie	TIMESTAMP	yyyymmdd	Date d'effet	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_5	Date									1.1							
retraite_affiliation	bicolor_retraite	6	statut_affiliation	STRING		Statut de l'affiliation	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_6	Texte	15								1.1							
retraite_affiliation	bicolor_retraite	7	dt_effet_statut_affilie	TIMESTAMP	yyyymmdd	Date d'effet du statut	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_7	Date									1.1							
retraite_affiliation	bicolor_retraite	8	dt_entree_entreprise	TIMESTAMP	yyyymmdd	Date d'entrée dans l'entreprise	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_8	Date									1.1							
retraite_affiliation	bicolor_retraite	9	age_depart_retraite	BIGINT		Age de départ en retraite	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_9	Nombre									1.1							
retraite_affiliation	bicolor_retraite	10	adresse	STRING		Adresse	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_10	Texte	38								1.1							
retraite_affiliation	bicolor_retraite	11	cplt_adr	STRING		Complément d'Adresse 1	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_11	Texte	38								1.1							
retraite_affiliation	bicolor_retraite	12	cplt_adr_2	STRING		Complément d'Adresse 2	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_12	Texte	38								1.1							
retraite_affiliation	bicolor_retraite	13	cplt_adr_3	STRING		Complément d'Adresse 3	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_13	Texte	38								1.1							
retraite_affiliation	bicolor_retraite	14	cplt_adr_4	STRING		Complément d'Adresse 4	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_14	Texte	38								1.1							
retraite_affiliation	bicolor_retraite	15	cd_postal	STRING		Code postal	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_15	Texte	6								1.1							
retraite_affiliation	bicolor_retraite	16	ville	STRING		Ville	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_16	Texte	32								1.1							
retraite_affiliation	bicolor_retraite	17	cd_pays	STRING		Code pays	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_17	Texte	2								1.1							
retraite_affiliation	bicolor_retraite	18	pays	STRING		Pays	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_18	Texte	45								1.1							
retraite_affiliation	bicolor_retraite	19	npai	STRING		NPAI	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_19	Booléen									1.1							
retraite_affiliation	bicolor_retraite	20	tel_perso	STRING		Téléphone Perso	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_20	Texte	20								1.1							
retraite_affiliation	bicolor_retraite	21	tel_pro	STRING		Téléphone Pro	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_21	Texte	20								1.1							
retraite_affiliation	bicolor_retraite	22	mobile	STRING		Mobile	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_22	Texte	20								1.1							
retraite_affiliation	bicolor_retraite	23	fax	STRING		Fax	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_23	Texte	20								1.1							
retraite_affiliation	bicolor_retraite	24	email	STRING		Adresse e-mail	root	C-bicolor_retraite-root	TAIGAAXA_BI_AFF_yyyymmdd.csv	FE_6_Affiliation_ID_24	Texte	100								1.1							
retraite_affilie	bicolor_retraite	0	type_ligne	STRING		Type de ligne du fichier (header; corps; footer)	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv											1.1							
retraite_affilie	bicolor_retraite	1	id_affilie	BIGINT		Identifiant affilié	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_1	Nombre	12								1.1							
retraite_affilie	bicolor_retraite	2	matricule	STRING		Matricule	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_2	Texte	30								1.1							
retraite_affilie	bicolor_retraite	3	civilite	STRING		Civilité	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_3	Texte	15								1.1							
retraite_affilie	bicolor_retraite	4	nom	STRING		Nom	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_4	Texte	50								1.1							
retraite_affilie	bicolor_retraite	5	nom_jeune_fille	STRING		Nom de jeune fille	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_5	Texte	50								1.1							
retraite_affilie	bicolor_retraite	6	prenom	STRING		Prénom	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_6	Texte	50								1.1							
retraite_affilie	bicolor_retraite	7	dt_naissance	TIMESTAMP	yyyymmdd	Date de naissance	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_7	Date									1.1							
retraite_affilie	bicolor_retraite	8	ville_naissance	STRING		Ville de naissance	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_8	Texte	32								1.1							
retraite_affilie	bicolor_retraite	9	cd_pays_naissance	STRING		Code pays de Naissance	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_9	Texte	2								1.1							
retraite_affilie	bicolor_retraite	10	pays_naissance	STRING		Pays de naissance	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_10	Texte	45								1.1							
retraite_affilie	bicolor_retraite	11	sexe	STRING		Sexe	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_11	Texte	8								1.1							
retraite_affilie	bicolor_retraite	12	adresse	STRING		Adresse	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_12	Texte	38								1.1							
retraite_affilie	bicolor_retraite	13	cplt_adr	STRING		Complément d'Adresse 1	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_13	Texte	38								1.1							
retraite_affilie	bicolor_retraite	14	cplt_adr_2	STRING		Complément d'Adresse 2	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_14	Texte	38								1.1							
retraite_affilie	bicolor_retraite	15	cplt_adr_3	STRING		Complément d'Adresse 3	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_15	Texte	38								1.1							
retraite_affilie	bicolor_retraite	16	cplt_adr_4	STRING		Complément d'Adresse 4	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_16	Texte	38								1.1							
retraite_affilie	bicolor_retraite	17	cd_postal	STRING		Code postal	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_17	Texte	6								1.1							
retraite_affilie	bicolor_retraite	18	ville	STRING		Ville	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_18	Texte	32								1.1							
retraite_affilie	bicolor_retraite	19	cd_pays	STRING		Code pays	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_19	Texte	2								1.1							
retraite_affilie	bicolor_retraite	20	pays	STRING		Pays	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_20	Texte	45								1.1							
retraite_affilie	bicolor_retraite	21	tel_perso	STRING		Téléphone Perso	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_21	Texte	20								1.1							
retraite_affilie	bicolor_retraite	22	tel_pro	STRING		Téléphone Pro	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_22	Texte	20								1.1							
retraite_affilie	bicolor_retraite	23	mobile	STRING		Mobile	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_23	Texte	20								1.1							
retraite_affilie	bicolor_retraite	24	fax	STRING		Fax	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_24	Texte	20								1.1							
retraite_affilie	bicolor_retraite	25	email	STRING		Adresse e-mail	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_25	Texte	100								1.1							
retraite_affilie	bicolor_retraite	26	npai	STRING		NPAI	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_26	Booléen									1.1							
retraite_affilie	bicolor_retraite	27	id_web	STRING		Identifiant Web	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_27	Texte	15								1.1							
retraite_affilie	bicolor_retraite	28	dt_saisie	TIMESTAMP	yyyymmdd hhmmss	Date de saisie	root	C-bicolor_retraite-root	TAIGAAXA_BI_IND_yyyymmdd.csv	FE_5_Affilie_ID_28	Date Heure									1.1							
retraite_arbitrage_automatique	bicolor_retraite	0	type_ligne	STRING		Type de ligne du fichier (header; corps; footer)	root	C-bicolor_retraite-root	TAIGAAXA_BI_ARB_yyyymmdd.csv											1.1							
retraite_arbitrage_automatique	bicolor_retraite	1	id_produit	STRING		Identifiant produit	root	C-bicolor_retraite-root	TAIGAAXA_BI_ARB_yyyymmdd.csv	FE_16_ArbitrageAutomatique_ID1	Texte	15								1.1							
retraite_arbitrage_automatique	bicolor_retraite	2	id_contrat	BIGINT		Identifiant contrat	root	C-bicolor_retraite-root	TAIGAAXA_BI_ARB_yyyymmdd.csv	FE_16_ArbitrageAutomatique_ID2	Nombre	12								1.1							
retraite_arbitrage_automatique	bicolor_retraite	3	id_gestion_financiere	BIGINT		Identifiant gestion financière	root	C-bicolor_retraite-root	TAIGAAXA_BI_ARB_yyyymmdd.csv	FE_16_ArbitrageAutomatique_ID3	Nombre	12								1.1							
retraite_arbitrage_automatique	bicolor_retraite	4	type_rebalancement	STRING		Type de rebalancement	root	C-bicolor_retraite-root	TAIGAAXA_BI_ARB_yyyymmdd.csv	FE_16_ArbitrageAutomatique_ID4	Texte	15								1.1							
